session_id,user_id,session_date,duration_minutes,device_type
68674,5472,2024-10-03,18.0,Ios
68669,5472,2024-10-15,14.0,Ios
68675,5472,2024-11-09,25.0,Android
68668,5472,2024-12-03,2.0,Android
68667,5472,2024-12-30,21.0,Ios
68665,5472,2025-01-02,63.0,Web
68678,5472,2025-01-23,27.0,Web
68670,5472,2025-02-12,36.0,Ios
68672,5472,2025-02-19,17.0,Ios
68689,5473,2024-01-19,66.0,Web
68683,5473,2024-02-10,24.0,Android
68688,5473,2024-03-23,9.0,Ios
68685,5473,2024-03-30,26.0,Ios
68684,5473,2024-04-23,51.0,Ios
68682,5473,2024-05-13,45.0,Ios
68687,5473,2024-08-24,32.0,Android
68680,5473,2024-11-08,28.0,Android
68679,5473,2025-02-17,24.0,Web
68681,5473,2025-02-23,66.0,Android
68686,5473,2025-03-17,37.0,Android
68691,5474,2024-03-03,22.0,Android
68690,5474,2024-03-31,51.0,Android
68700,5474,2024-06-03,13.0,Web
68693,5474,2024-06-19,66.0,Web
68696,5474,2024-06-19,27.0,Android
68699,5474,2024-07-04,54.0,Android
68697,5474,2024-08-09,48.0,Android
68695,5474,2024-08-20,17.0,Android
68701,5474,2024-12-05,24.0,Android
68694,5474,2024-12-23,58.0,Android
68692,5474,2025-02-07,51.0,Ios
68698,5474,2025-03-23,47.0,Android
68708,5475,2024-02-09,22.0,Smart Tv
68702,5475,2024-04-13,66.0,Ios
68709,5475,2024-06-16,3.0,Android
68717,5475,2024-06-29,17.0,Ios
68713,5475,2024-08-20,51.0,Unknown
68716,5475,2024-09-01,12.0,Ios
68711,5475,2024-09-07,65.0,Android
68705,5475,2024-10-01,29.0,Android
68703,5475,2024-10-08,18.0,Ios
68710,5475,2024-10-22,10.0,Android
68704,5475,2024-11-29,21.0,Smart Tv
68706,5475,2025-01-02,16.0,Android
68719,5475,2025-01-21,26.0,Smart Tv
68715,5475,2025-02-16,36.0,Android
68714,5475,2025-02-21,21.0,Android
68712,5475,2025-03-12,10.0,Ios
68718,5475,2025-03-14,15.0,Web
68707,5475,2025-03-28,34.0,Ios
68722,5476,2024-03-27,39.0,Android
68720,5476,2024-04-04,20.0,Android
68721,5476,2025-01-12,24.0,Ios
68728,5477,2024-01-02,26.0,Web
68727,5477,2024-01-11,9.0,Android
68732,5477,2024-05-10,23.0,Android
68724,5477,2024-05-26,20.0,Ios
68736,5477,2024-05-30,43.0,Web
68731,5477,2024-06-03,39.0,Ios
68730,5477,2024-08-04,30.0,Android
68726,5477,2024-08-29,15.0,Web
68725,5477,2024-09-15,16.0,Android
68734,5477,2024-10-13,3.0,Android
68729,5477,2024-11-03,20.0,Web
68733,5477,2024-12-12,42.0,Ios
68723,5477,2025-01-04,12.0,Web
68735,5477,2025-01-09,30.0,Ios
68741,5478,2024-02-29,26.0,Android
68743,5478,2024-04-16,23.0,Ios
68737,5478,2024-05-02,19.0,Ios
68744,5478,2024-06-22,26.0,Android
68745,5478,2024-06-27,20.0,Android
68742,5478,2024-09-09,13.0,Web
68739,5478,2024-11-08,18.0,Web
68747,5478,2025-01-17,15.0,Ios
68740,5478,2025-01-26,23.0,Ios
68738,5478,2025-02-17,66.0,Web
68746,5478,2025-03-18,66.0,Ios
68759,5479,2024-02-24,34.0,Android
68749,5479,2024-03-03,21.0,Android
68748,5479,2024-04-28,41.0,Android
68754,5479,2024-06-19,8.0,Android
68757,5479,2024-06-19,13.0,Ios
68758,5479,2024-08-26,57.0,Android
68762,5479,2024-09-21,66.0,Ios
68753,5479,2024-11-01,54.0,Android
68752,5479,2024-11-03,14.0,Ios
68755,5479,2024-11-29,57.0,Web
68751,5479,2024-12-04,21.0,Ios
68756,5479,2024-12-05,17.0,Android
68761,5479,2024-12-22,31.0,Android
68750,5479,2025-01-24,13.0,Ios
68760,5479,2025-02-23,19.0,Ios
68775,5480,2024-01-30,26.0,Android
68770,5480,2024-02-20,8.0,Android
68767,5480,2024-02-22,23.0,Ios
68773,5480,2024-02-26,27.0,Ios
68764,5480,2024-04-07,45.0,Android
68774,5480,2024-06-19,12.0,Unknown
68763,5480,2024-08-11,13.0,Android
68771,5480,2024-08-23,26.0,Android
68768,5480,2024-09-09,22.0,Ios
68766,5480,2024-11-23,19.0,Ios
68765,5480,2024-12-17,26.0,Smart Tv
68772,5480,2024-12-27,25.0,Ios
68778,5480,2025-01-12,23.0,Android
68776,5480,2025-02-01,30.0,Ios
68769,5480,2025-02-23,61.0,Unknown
68777,5480,2025-03-12,54.0,Web
68780,5481,2024-01-26,66.0,Ios
68781,5481,2024-02-03,17.0,Android
68788,5481,2024-06-14,5.0,Ios
68783,5481,2024-07-05,12.0,Web
68789,5481,2024-07-21,10.0,Android
68782,5481,2024-08-02,30.0,Web
68785,5481,2024-08-22,25.0,Web
68784,5481,2024-09-08,11.0,Ios
68786,5481,2024-09-20,23.0,Android
68779,5481,2024-10-12,46.0,Ios
68787,5481,2025-02-12,63.0,Android
68802,5482,2024-01-07,66.0,Android
68796,5482,2024-01-25,4.0,Android
68799,5482,2024-02-27,28.0,Android
68798,5482,2024-05-18,7.0,Android
68792,5482,2024-05-22,10.0,Ios
68794,5482,2024-06-14,20.0,Android
68800,5482,2024-07-31,14.0,Ios
68793,5482,2024-08-24,50.0,Android
68803,5482,2024-09-03,31.0,Android
68801,5482,2024-11-23,29.0,Ios
68795,5482,2024-12-29,20.0,Android
68804,5482,2025-01-20,15.0,Android
68797,5482,2025-02-03,50.0,Web
68791,5482,2025-03-02,37.0,Android
68790,5482,2025-03-27,9.0,Android
68815,5483,2024-01-03,25.0,Android
68812,5483,2024-01-07,21.0,Smart Tv
68806,5483,2024-08-18,13.0,Ios
68810,5483,2024-10-03,43.0,Ios
68813,5483,2024-10-11,24.0,Web
68816,5483,2024-10-14,6.0,Android
68814,5483,2024-10-17,29.0,Android
68811,5483,2024-11-23,31.0,Android
68805,5483,2024-12-05,16.0,Ios
68808,5483,2024-12-14,23.0,Smart Tv
68809,5483,2025-01-17,24.0,Smart Tv
68807,5483,2025-02-26,22.0,Ios
68824,5484,2024-01-30,5.0,Web
68823,5484,2024-02-19,23.0,Android
68820,5484,2024-02-20,50.0,Web
68832,5484,2024-04-25,24.0,Ios
68831,5484,2024-05-02,14.0,Ios
68817,5484,2024-06-05,10.0,Smart Tv
68818,5484,2024-06-24,18.0,Android
68819,5484,2024-07-21,52.0,Android
68821,5484,2024-09-20,27.0,Android
68826,5484,2024-09-28,33.0,Android
68829,5484,2024-10-19,27.0,Android
68827,5484,2024-11-16,22.0,Android
68833,5484,2024-11-29,24.0,Android
68830,5484,2024-12-14,51.0,Android
68825,5484,2025-01-08,51.0,Ios
68822,5484,2025-01-11,66.0,Ios
68828,5484,2025-03-27,9.0,Android
68839,5485,2024-01-28,7.0,Ios
68837,5485,2024-02-28,9.0,Web
68842,5485,2024-03-16,19.0,Ios
68840,5485,2024-03-20,8.0,Android
68836,5485,2024-05-05,20.0,Ios
68834,5485,2024-05-17,31.0,Android
68835,5485,2024-08-13,10.0,Smart Tv
68838,5485,2024-11-08,18.0,Android
68841,5485,2025-03-07,22.0,Ios
68853,5486,2024-03-21,20.0,Android
68847,5486,2024-04-22,14.0,Android
68849,5486,2024-05-07,18.0,Android
68858,5486,2024-05-21,16.0,Android
68851,5486,2024-05-28,32.0,Android
68857,5486,2024-06-10,23.0,Android
68852,5486,2024-06-17,24.0,Android
68846,5486,2024-09-12,31.0,Ios
68848,5486,2024-09-16,9.0,Android
68844,5486,2024-09-21,29.0,Ios
68845,5486,2024-11-14,66.0,Ios
68854,5486,2025-01-11,22.0,Ios
68850,5486,2025-01-17,15.0,Android
68843,5486,2025-01-20,23.0,Android
68856,5486,2025-02-05,42.0,Android
68855,5486,2025-02-08,24.0,Web
68859,5486,2025-02-12,25.0,Android
68869,5487,2024-02-10,11.0,Android
68871,5487,2024-02-13,32.0,Android
68868,5487,2024-02-29,23.0,Smart Tv
68864,5487,2024-03-10,7.0,Android
68870,5487,2024-04-12,32.0,Android
68866,5487,2024-09-05,29.0,Android
68865,5487,2024-10-19,43.0,Web
68872,5487,2024-11-21,24.0,Android
68861,5487,2024-12-01,20.0,Ios
68867,5487,2025-01-24,44.0,Android
68860,5487,2025-02-17,13.0,Ios
68862,5487,2025-02-18,12.0,Web
68863,5487,2025-03-13,22.0,Ios
68880,5488,2024-01-15,44.0,Ios
68876,5488,2024-04-25,17.0,Unknown
68881,5488,2024-07-09,20.0,Android
68879,5488,2024-09-04,42.0,Android
68875,5488,2024-09-30,7.0,Web
68877,5488,2024-10-06,33.0,Android
68882,5488,2024-10-29,32.0,Ios
68874,5488,2024-11-30,42.0,Android
68873,5488,2025-01-19,19.0,Ios
68878,5488,2025-03-18,11.0,Android
68888,5489,2024-01-27,33.0,Android
68889,5489,2024-05-09,18.0,Android
68886,5489,2024-05-19,14.0,Android
68884,5489,2024-05-23,15.0,Web
68883,5489,2024-08-25,16.0,Android
68885,5489,2024-09-26,22.0,Android
68887,5489,2024-10-02,45.0,Ios
68890,5489,2025-02-03,11.0,Android
68895,5490,2024-01-11,16.0,Web
68892,5490,2024-01-19,19.0,Android
68897,5490,2024-06-13,33.0,Smart Tv
68901,5490,2024-08-02,13.0,Android
68896,5490,2024-08-26,23.0,Ios
68898,5490,2024-09-13,66.0,Web
68894,5490,2024-09-26,17.0,Ios
68900,5490,2024-09-26,27.0,Android
68899,5490,2024-09-28,64.0,Web
68902,5490,2024-12-17,13.0,Ios
68891,5490,2024-12-26,22.0,Android
68893,5490,2025-03-31,14.0,Android
68908,5491,2024-03-11,30.0,Android
68909,5491,2024-03-15,12.0,Web
68905,5491,2024-05-12,29.0,Android
68906,5491,2024-05-14,49.0,Android
68903,5491,2024-05-19,43.0,Ios
68904,5491,2024-07-03,11.0,Android
68910,5491,2024-07-25,28.0,Android
68907,5491,2024-12-06,18.0,Ios
68911,5492,2024-01-16,43.0,Android
68915,5492,2024-02-12,9.0,Smart Tv
68914,5492,2024-03-04,25.0,Android
68913,5492,2024-03-17,22.0,Android
68917,5492,2024-04-09,10.0,Android
68916,5492,2024-05-20,10.0,Android
68918,5492,2024-06-07,21.0,Web
68912,5492,2024-09-11,22.0,Android
68925,5493,2024-01-02,19.0,Android
68930,5493,2024-01-26,32.0,Ios
68920,5493,2024-02-02,27.0,Android
68929,5493,2024-02-20,9.0,Android
68919,5493,2024-02-23,20.0,Android
68922,5493,2024-05-25,14.0,Android
68927,5493,2024-07-06,17.0,Ios
68926,5493,2024-07-28,21.0,Ios
68921,5493,2024-08-07,52.0,Android
68923,5493,2024-11-02,24.0,Android
68928,5493,2024-12-15,30.0,Android
68924,5493,2025-03-14,32.0,Android
68939,5494,2024-03-06,22.0,Android
68936,5494,2024-03-28,20.0,Ios
68938,5494,2024-05-29,46.0,Android
68944,5494,2024-05-30,40.0,Android
68931,5494,2024-07-12,22.0,Ios
68941,5494,2024-07-24,15.0,Android
68933,5494,2024-08-14,16.0,Android
68937,5494,2024-09-01,22.0,Ios
68945,5494,2024-09-04,22.0,Android
68934,5494,2024-10-08,34.0,Android
68943,5494,2024-10-19,22.0,Android
68940,5494,2024-10-26,25.0,Android
68942,5494,2024-11-10,30.0,Android
68932,5494,2024-12-10,42.0,Android
68935,5494,2025-01-15,13.0,Unknown
68962,5495,2024-02-20,36.0,Web
68963,5495,2024-03-25,16.0,Ios
68956,5495,2024-04-16,9.0,Android
68961,5495,2024-05-28,24.0,Ios
68952,5495,2024-07-20,66.0,Android
68958,5495,2024-08-29,24.0,Ios
68959,5495,2024-08-31,15.0,Android
68951,5495,2024-09-14,52.0,Android
68960,5495,2024-09-22,30.0,Android
68946,5495,2024-10-13,17.0,Ios
68949,5495,2024-10-19,5.0,Ios
68955,5495,2024-11-01,27.0,Ios
68964,5495,2024-11-12,25.0,Android
68947,5495,2024-11-24,12.0,Android
68953,5495,2024-12-20,18.0,Android
68954,5495,2025-01-05,17.0,Ios
68948,5495,2025-01-23,17.0,Android
68950,5495,2025-01-27,15.0,Ios
68957,5495,2025-02-21,11.0,Web
68965,5496,2024-01-08,11.0,Unknown
68971,5496,2024-01-20,15.0,Smart Tv
68970,5496,2024-02-10,28.0,Web
68975,5496,2024-02-13,29.0,Android
68967,5496,2024-03-20,20.0,Smart Tv
68974,5496,2024-04-26,32.0,Web
68966,5496,2024-05-04,18.0,Web
68969,5496,2024-05-08,53.0,Web
68979,5496,2024-06-30,32.0,Android
68978,5496,2024-09-07,66.0,Web
68973,5496,2024-09-18,25.0,Android
68972,5496,2024-12-28,26.0,Android
68977,5496,2025-02-25,64.0,Android
68968,5496,2025-03-05,20.0,Android
68976,5496,2025-03-21,8.0,Android
68980,5497,2024-04-02,55.0,Android
68983,5497,2024-05-02,61.0,Ios
68988,5497,2024-05-08,15.0,Android
68989,5497,2024-07-24,7.0,Android
68982,5497,2024-08-19,19.0,Web
68987,5497,2024-08-23,25.0,Web
68981,5497,2024-09-22,11.0,Android
68984,5497,2024-10-31,25.0,Android
68986,5497,2025-02-10,21.0,Web
68985,5497,2025-02-13,24.0,Ios
68997,5498,2024-01-01,66.0,Web
69006,5498,2024-01-07,13.0,Android
68991,5498,2024-02-12,30.0,Android
69005,5498,2024-02-26,66.0,Ios
69000,5498,2024-03-07,45.0,Android
69001,5498,2024-04-14,41.0,Web
68998,5498,2024-04-28,14.0,Web
68993,5498,2024-07-17,21.0,Web
68994,5498,2024-07-22,66.0,Web
68996,5498,2024-09-04,31.0,Android
68990,5498,2024-11-07,20.0,Android
69007,5498,2024-11-17,42.0,Ios
69002,5498,2024-12-20,13.0,Ios
69003,5498,2025-01-10,26.0,Android
68995,5498,2025-02-28,6.0,Android
68992,5498,2025-03-03,24.0,Web
69004,5498,2025-03-12,18.0,Android
68999,5498,2025-03-21,40.0,Android
69008,5498,2025-03-22,47.0,Web
69018,5499,2024-01-07,65.0,Unknown
69014,5499,2024-01-20,20.0,Android
69015,5499,2024-01-31,22.0,Web
69016,5499,2024-05-08,14.0,Ios
69023,5499,2024-06-28,11.0,Smart Tv
69009,5499,2024-07-01,39.0,Ios
69020,5499,2024-07-01,19.0,Android
69021,5499,2024-08-22,17.0,Android
69026,5499,2024-09-15,14.0,Ios
69013,5499,2024-09-18,14.0,Smart Tv
69019,5499,2024-09-30,44.0,Android
69017,5499,2024-12-25,20.0,Ios
69024,5499,2025-01-15,25.0,Android
69011,5499,2025-02-02,26.0,Smart Tv
69010,5499,2025-02-04,66.0,Web
69012,5499,2025-02-16,11.0,Android
69025,5499,2025-03-14,28.0,Ios
69022,5499,2025-03-23,31.0,Android
69035,5500,2024-01-08,52.0,Android
69028,5500,2024-03-27,11.0,Ios
69029,5500,2024-05-21,16.0,Ios
69030,5500,2024-05-26,11.0,Ios
69031,5500,2024-07-09,34.0,Ios
69037,5500,2024-08-13,10.0,Android
69032,5500,2024-09-08,40.0,Android
69027,5500,2024-09-15,17.0,Android
69033,5500,2024-10-04,20.0,Web
69034,5500,2024-11-05,66.0,Android
69036,5500,2025-03-22,66.0,Android
69043,5501,2024-02-20,15.0,Android
69048,5501,2024-04-24,12.0,Android
69042,5501,2024-05-09,14.0,Smart Tv
69041,5501,2024-07-04,8.0,Web
69039,5501,2024-08-20,41.0,Android
69047,5501,2024-09-29,38.0,Android
69045,5501,2024-10-24,66.0,Android
69049,5501,2024-12-28,26.0,Ios
69038,5501,2025-01-03,57.0,Ios
69046,5501,2025-01-19,43.0,Web
69044,5501,2025-02-14,36.0,Android
69040,5501,2025-02-19,15.0,Web
69057,5502,2024-01-17,66.0,Ios
69053,5502,2024-02-15,27.0,Ios
69054,5502,2024-02-29,6.0,Ios
69056,5502,2024-06-06,16.0,Ios
69050,5502,2024-06-11,2.0,Android
69059,5502,2024-12-13,31.0,Android
69051,5502,2024-12-21,17.0,Android
69060,5502,2025-01-02,27.0,Web
69055,5502,2025-01-19,10.0,Smart Tv
69052,5502,2025-03-03,25.0,Unknown
69058,5502,2025-03-20,25.0,Ios
69066,5503,2024-02-19,15.0,Android
69067,5503,2024-04-30,32.0,Web
69065,5503,2024-08-21,9.0,Web
69071,5503,2024-09-04,49.0,Ios
69064,5503,2024-09-06,41.0,Android
69061,5503,2024-09-29,10.0,Ios
69070,5503,2024-09-30,26.0,Ios
69062,5503,2024-10-23,18.0,Android
69069,5503,2025-01-10,36.0,Android
69068,5503,2025-01-29,19.0,Ios
69063,5503,2025-03-21,34.0,Android
69073,5504,2024-01-05,18.0,Ios
69079,5504,2024-01-16,32.0,Ios
69082,5504,2024-01-17,25.0,Web
69072,5504,2024-03-18,8.0,Android
69078,5504,2024-04-09,44.0,Android
69077,5504,2024-06-02,36.0,Android
69080,5504,2024-07-02,64.0,Android
69081,5504,2024-08-20,16.0,Web
69076,5504,2024-10-15,31.0,Ios
69074,5504,2024-10-27,13.0,Ios
69075,5504,2024-11-23,66.0,Ios
69087,5505,2024-01-02,12.0,Android
69086,5505,2024-03-17,55.0,Web
69085,5505,2024-05-11,30.0,Ios
69091,5505,2024-06-18,16.0,Smart Tv
69089,5505,2024-07-23,21.0,Ios
69090,5505,2024-09-18,16.0,Android
69088,5505,2024-12-25,18.0,Android
69083,5505,2025-02-07,28.0,Android
69084,5505,2025-02-17,66.0,Android
69102,5506,2024-01-05,28.0,Web
69101,5506,2024-01-15,26.0,Android
69096,5506,2024-01-29,17.0,Android
69095,5506,2024-03-01,29.0,Ios
69104,5506,2024-04-07,29.0,Ios
69105,5506,2024-04-11,17.0,Android
69098,5506,2024-05-06,20.0,Ios
69106,5506,2024-06-14,18.0,Android
69100,5506,2024-11-01,23.0,Android
69099,5506,2024-11-15,26.0,Ios
69097,5506,2024-12-04,15.0,Android
69107,5506,2024-12-06,17.0,Android
69093,5506,2024-12-25,33.0,Web
69092,5506,2025-02-17,12.0,Ios
69094,5506,2025-03-02,15.0,Android
69103,5506,2025-03-06,14.0,Ios
69108,5507,2024-01-05,14.0,Ios
69122,5507,2024-01-12,15.0,Web
69110,5507,2024-01-25,19.0,Ios
69121,5507,2024-03-18,46.0,Web
69123,5507,2024-04-06,29.0,Android
69114,5507,2024-04-13,10.0,Ios
69117,5507,2024-05-25,32.0,Web
69113,5507,2024-06-08,15.0,Android
69120,5507,2024-08-31,25.0,Ios
69115,5507,2024-10-25,20.0,Android
69124,5507,2024-10-25,23.0,Android
69112,5507,2024-11-03,48.0,Android
69116,5507,2024-11-16,23.0,Ios
69125,5507,2024-12-12,14.0,Android
69126,5507,2024-12-21,46.0,Android
69109,5507,2025-01-04,19.0,Web
69119,5507,2025-01-07,12.0,Web
69111,5507,2025-01-13,19.0,Android
69118,5507,2025-01-20,51.0,Android
69137,5508,2024-01-06,12.0,Ios
69128,5508,2024-01-19,39.0,Ios
69127,5508,2024-01-28,43.0,Web
69134,5508,2024-03-24,12.0,Ios
69138,5508,2024-04-03,35.0,Android
69136,5508,2024-05-07,23.0,Android
69132,5508,2024-07-06,25.0,Android
69140,5508,2024-07-22,40.0,Android
69139,5508,2024-07-25,7.0,Android
69133,5508,2024-08-30,15.0,Ios
69131,5508,2024-09-23,20.0,Web
69129,5508,2024-10-04,18.0,Web
69130,5508,2024-12-14,53.0,Ios
69135,5508,2025-02-04,66.0,Web
69152,5509,2024-01-20,32.0,Android
69154,5509,2024-03-01,30.0,Web
69143,5509,2024-04-24,22.0,Ios
69151,5509,2024-05-24,34.0,Ios
69144,5509,2024-06-23,42.0,Android
69156,5509,2024-09-13,30.0,Android
69146,5509,2024-10-20,11.0,Android
69155,5509,2024-10-21,32.0,Ios
69142,5509,2024-10-25,54.0,Android
69145,5509,2024-11-09,40.0,Ios
69149,5509,2025-01-06,57.0,Ios
69150,5509,2025-01-13,54.0,Web
69153,5509,2025-01-27,11.0,Android
69147,5509,2025-01-29,10.0,Ios
69148,5509,2025-02-07,31.0,Android
69141,5509,2025-03-11,60.0,Android
69159,5510,2024-02-17,11.0,Android
69162,5510,2024-03-15,15.0,Android
69165,5510,2024-04-06,33.0,Ios
69158,5510,2024-04-28,8.0,Web
69166,5510,2024-07-08,13.0,Ios
69157,5510,2024-08-04,17.0,Ios
69163,5510,2024-09-01,13.0,Android
69160,5510,2024-11-02,66.0,Web
69161,5510,2024-11-16,53.0,Smart Tv
69164,5510,2025-01-30,49.0,Android
69172,5511,2024-01-21,45.0,Ios
69181,5511,2024-04-13,41.0,Android
69171,5511,2024-05-15,4.0,Android
69175,5511,2024-06-17,31.0,Android
69179,5511,2024-09-20,17.0,Web
69170,5511,2024-09-29,36.0,Ios
69167,5511,2024-09-30,19.0,Android
69168,5511,2024-12-02,32.0,Android
69178,5511,2024-12-10,29.0,Web
69176,5511,2024-12-25,37.0,Smart Tv
69169,5511,2025-01-08,32.0,Ios
69180,5511,2025-01-16,33.0,Smart Tv
69173,5511,2025-01-22,49.0,Ios
69174,5511,2025-01-30,46.0,Ios
69177,5511,2025-02-01,57.0,Android
69194,5512,2024-02-16,26.0,Ios
69199,5512,2024-02-16,35.0,Android
69197,5512,2024-03-02,15.0,Ios
69193,5512,2024-03-07,27.0,Android
69182,5512,2024-03-20,10.0,Android
69187,5512,2024-03-27,35.0,Web
69195,5512,2024-04-24,21.0,Ios
69190,5512,2024-05-09,19.0,Android
69191,5512,2024-05-18,29.0,Ios
69186,5512,2024-05-23,14.0,Android
69183,5512,2024-06-29,13.0,Android
69188,5512,2024-10-08,19.0,Web
69196,5512,2024-10-10,21.0,Ios
69185,5512,2024-10-19,17.0,Android
69189,5512,2024-10-20,66.0,Web
69184,5512,2025-01-04,64.0,Ios
69192,5512,2025-01-30,40.0,Ios
69198,5512,2025-03-31,16.0,Android
69211,5513,2024-02-05,18.0,Web
69213,5513,2024-06-04,11.0,Android
69209,5513,2024-06-06,20.0,Ios
69207,5513,2024-06-12,31.0,Android
69201,5513,2024-07-20,66.0,Web
69210,5513,2024-08-07,22.0,Ios
69203,5513,2024-08-15,11.0,Android
69208,5513,2024-10-09,62.0,Ios
69200,5513,2024-11-14,25.0,Smart Tv
69205,5513,2024-12-06,21.0,Web
69202,5513,2025-02-08,24.0,Smart Tv
69204,5513,2025-02-08,10.0,Android
69214,5513,2025-03-13,61.0,Android
69206,5513,2025-03-28,10.0,Android
69212,5513,2025-03-31,28.0,Android
69220,5514,2024-02-29,8.0,Android
69215,5514,2024-04-15,42.0,Ios
69216,5514,2024-05-02,28.0,Android
69219,5514,2024-05-14,50.0,Android
69223,5514,2024-06-11,31.0,Ios
69222,5514,2024-07-02,24.0,Ios
69224,5514,2024-07-29,44.0,Ios
69218,5514,2024-11-01,18.0,Smart Tv
69221,5514,2024-12-26,18.0,Android
69217,5514,2025-03-09,21.0,Web
69233,5515,2024-01-06,40.0,Android
69227,5515,2024-01-08,15.0,Android
69241,5515,2024-01-20,13.0,Android
69228,5515,2024-02-08,27.0,Ios
69234,5515,2024-03-25,20.0,Ios
69225,5515,2024-05-06,30.0,Ios
69236,5515,2024-07-09,14.0,Ios
69235,5515,2024-07-10,23.0,Ios
69238,5515,2024-07-23,10.0,Android
69232,5515,2024-08-15,33.0,Smart Tv
69237,5515,2024-08-23,29.0,Android
69229,5515,2024-08-24,27.0,Web
69240,5515,2024-08-31,8.0,Ios
69239,5515,2024-10-08,30.0,Android
69230,5515,2024-10-28,51.0,Ios
69226,5515,2024-12-03,41.0,Ios
69231,5515,2025-02-09,19.0,Ios
69243,5516,2024-01-28,25.0,Web
69245,5516,2024-02-14,28.0,Android
69254,5516,2024-02-15,33.0,Web
69250,5516,2024-03-02,14.0,Android
69246,5516,2024-03-09,15.0,Android
69251,5516,2024-03-30,60.0,Android
69248,5516,2024-05-12,30.0,Ios
69249,5516,2024-07-04,41.0,Ios
69252,5516,2024-07-17,52.0,Android
69244,5516,2024-08-06,23.0,Ios
69247,5516,2024-11-17,15.0,Ios
69253,5516,2025-01-01,34.0,Android
69242,5516,2025-02-16,24.0,Android
69264,5517,2024-02-21,30.0,Web
69255,5517,2024-03-20,17.0,Web
69262,5517,2024-04-19,16.0,Ios
69265,5517,2024-04-27,37.0,Android
69267,5517,2024-05-09,11.0,Android
69256,5517,2024-06-23,26.0,Android
69266,5517,2024-08-15,28.0,Android
69257,5517,2024-08-31,22.0,Ios
69260,5517,2024-09-04,30.0,Android
69258,5517,2024-10-28,17.0,Web
69261,5517,2024-12-03,59.0,Android
69259,5517,2024-12-27,35.0,Android
69263,5517,2025-01-26,15.0,Web
69268,5517,2025-03-21,33.0,Android
69269,5518,2024-07-21,34.0,Android
69270,5518,2024-12-15,20.0,Web
69272,5519,2024-01-17,48.0,Unknown
69280,5519,2024-03-19,9.0,Web
69279,5519,2024-04-16,17.0,Web
69283,5519,2024-04-16,35.0,Smart Tv
69278,5519,2024-05-29,16.0,Android
69277,5519,2024-06-12,31.0,Android
69281,5519,2024-06-29,17.0,Android
69284,5519,2024-08-25,17.0,Web
69275,5519,2024-09-29,27.0,Web
69274,5519,2024-11-19,30.0,Ios
69276,5519,2024-11-19,14.0,Android
69273,5519,2024-11-24,10.0,Ios
69271,5519,2024-12-15,19.0,Android
69282,5519,2025-01-18,36.0,Android
69288,5520,2024-04-14,15.0,Android
69286,5520,2024-06-29,37.0,Ios
69285,5520,2024-11-19,27.0,Web
69287,5520,2025-03-15,53.0,Web
69290,5521,2024-01-05,15.0,Android
69295,5521,2024-01-08,19.0,Smart Tv
69293,5521,2024-02-23,17.0,Smart Tv
69292,5521,2024-03-21,28.0,Android
69289,5521,2024-05-19,16.0,Ios
69296,5521,2024-08-15,20.0,Android
69294,5521,2024-11-10,26.0,Unknown
69291,5521,2024-11-27,34.0,Android
69300,5522,2024-06-07,14.0,Ios
69301,5522,2024-06-20,40.0,Android
69298,5522,2024-09-17,66.0,Ios
69302,5522,2024-11-08,65.0,Ios
69299,5522,2025-01-20,18.0,Web
69297,5522,2025-03-13,8.0,Unknown
69305,5523,2024-02-18,66.0,Ios
69308,5523,2024-03-06,49.0,Ios
69310,5523,2024-04-05,10.0,Android
69306,5523,2024-06-09,31.0,Android
69311,5523,2024-06-30,9.0,Ios
69304,5523,2024-07-18,25.0,Android
69307,5523,2024-10-17,46.0,Web
69303,5523,2024-11-01,37.0,Web
69309,5523,2024-11-05,21.0,Smart Tv
69322,5524,2024-01-09,33.0,Android
69321,5524,2024-02-17,19.0,Ios
69316,5524,2024-03-12,10.0,Ios
69324,5524,2024-03-16,18.0,Ios
69319,5524,2024-07-01,66.0,Unknown
69312,5524,2024-07-14,17.0,Android
69329,5524,2024-07-25,59.0,Android
69315,5524,2024-08-25,7.0,Android
69328,5524,2024-09-03,13.0,Android
69325,5524,2024-09-11,17.0,Android
69318,5524,2024-09-26,18.0,Ios
69314,5524,2024-10-06,66.0,Android
69320,5524,2024-11-02,10.0,Android
69330,5524,2024-12-24,25.0,Ios
69317,5524,2025-01-17,22.0,Android
69327,5524,2025-01-17,36.0,Web
69323,5524,2025-02-20,15.0,Android
69326,5524,2025-02-25,27.0,Android
69313,5524,2025-03-13,31.0,Android
69345,5525,2024-01-28,22.0,Web
69341,5525,2024-02-27,53.0,Web
69332,5525,2024-03-07,28.0,Android
69347,5525,2024-03-07,6.0,Ios
69336,5525,2024-03-27,66.0,Android
69335,5525,2024-03-28,21.0,Android
69343,5525,2024-03-30,21.0,Android
69338,5525,2024-04-08,60.0,Unknown
69340,5525,2024-07-13,40.0,Ios
69344,5525,2024-07-24,32.0,Android
69333,5525,2024-08-10,14.0,Android
69349,5525,2024-08-12,18.0,Android
69339,5525,2024-08-13,41.0,Android
69331,5525,2024-09-28,8.0,Android
69337,5525,2024-11-03,11.0,Android
69346,5525,2024-11-08,13.0,Ios
69334,5525,2025-02-04,37.0,Web
69342,5525,2025-02-17,28.0,Ios
69348,5525,2025-03-29,22.0,Ios
69351,5526,2024-01-09,31.0,Android
